player_match_id,match_no,team,squad_no,player_name,position_group,offering_summary_v01,offering_summary_v02,offering_summary_v03,offering_made,offering_received,offering_made_received_pct,dist_v01,dist_v02,dist_v03,dist_v04,dist_v05,dist_v06,dist_v07,passes_attempted,passes_completed,pass_completion_pct,dist_v08,dist_v09,dist_v10,dist_v11,dist_v12,offers_v01,offers_v02,offers_v03,total_offers,offers_received,offers_v04,offers_v05,offers_v06,offers_v07,offers_v08,oop_v01,oop_v02,oop_v03,oop_v04,oop_v05,oop_v06,oop_v07,oop_v08,oop_v09,oop_v10,oop_v11,oop_v12,oop_v13,physical_v01,physical_v02,physical_v03,physical_v04,physical_v05,physical_v06,physical_v07,physical_v08,total_distance_m,zone1_0_7_m,zone2_7_15_m,zone3_15_20_m,zone4_20_25_m,zone5_25_plus_m,high_speed_runs_zone3,sprints_zone4_5,top_speed_kmh,physical_v09,oop_v14,dist_v13,dist_v14,offering_summary_v04,offering_summary_v05,offering_summary_v06,offering_summary_v07,dist_v15,dist_v16,dist_v17,dist_v18,dist_v19,dist_v20,dist_v21,dist_v22,offers_v09,offers_v10,offers_v11,offers_v12,offers_v13,offers_v14,oop_v15,oop_v16,oop_v17,oop_v18,oop_v19,oop_v20,oop_v21,physical_v10,physical_v11,physical_v12,physical_v13,physical_v14,physical_v15,physical_v16,physical_v17,physical_v18,physical_v19,dist_v23,dist_v24,dist_v25,dist_v26,dist_v27,dist_v28,dist_v29,dist_v30,dist_v31,dist_v32,dist_v33,dist_v34,dist_v35,dist_v36,dist_v37,dist_v38,dist_v39,dist_v40,dist_v41,dist_v42,dist_v43,dist_v44,dist_v45,dist_v46,dist_v47,dist_v48,dist_v49,dist_v50,dist_v51,dist_v52,dist_v53,dist_v54,dist_v55,dist_v56,dist_v57,dist_v58,dist_v59,dist_v60,dist_v61,dist_v62,dist_v63,dist_v64,dist_v65,dist_v66,dist_v67,dist_v68,dist_v69,dist_v70,dist_v71,dist_v72,dist_v73,dist_v74,dist_v75,dist_v76,dist_v77,dist_v78,dist_v79,dist_v80,dist_v81,dist_v82,dist_v83,dist_v84,dist_v85,dist_v86,dist_v87,dist_v88,dist_v89,dist_v90,dist_v91,dist_v92,dist_v93,dist_v94,dist_v95,dist_v96,dist_v97,dist_v98,dist_v99,dist_v100,dist_v101,offers_v15,offers_v16,offers_v17,offers_v18,offers_v19,offers_v20,offers_v21,offers_v22,offers_v23,offers_v24,offers_v25,offers_v26,offers_v27,offers_v28,offers_v29,offers_v30,offers_v31,offers_v32,offers_v33,offers_v34,offers_v35,offers_v36,offers_v37,offers_v38,offers_v39,offers_v40,offers_v41,offers_v42,offers_v43,offers_v44,offers_v45,offers_v46,offers_v47,offers_v48,offers_v49,offers_v50,offers_v51,oop_v22,oop_v23,oop_v24,oop_v25,oop_v26,oop_v27,oop_v28,oop_v29,oop_v30,oop_v31,oop_v32,oop_v33,oop_v34,oop_v35,oop_v36,oop_v37,oop_v38,oop_v39,oop_v40,oop_v41,oop_v42,oop_v43,oop_v44,oop_v45,oop_v46,oop_v47,oop_v48,oop_v49,oop_v50,oop_v51,oop_v52,oop_v53,oop_v54,oop_v55,oop_v56,oop_v57,oop_v58,oop_v59,oop_v60,oop_v61,oop_v62,oop_v63,oop_v64,oop_v65,oop_v66,oop_v67,oop_v68,oop_v69,oop_v70,oop_v71,oop_v72,oop_v73,oop_v74,oop_v75,oop_v76,oop_v77,dist_v102,dist_v103,dist_v104
M095_egypt_03,95,Egypt,3,MOHAMED HANY,DF,28.0,8.0,28.6%,28.0,8.0,28.6,45.0,39.0,87%,2.0,1.0,13,8,45.0,39.0,87.0,62%,4,4.0,,,28.0,5.0,3.0,28.0,8.0,2.0,5.0,13.0,8.0,,4 / 0,1.0,2.0,30.0,1.0,1,7.0,5.0,19,17,2,4.0,,9964.5,4027.5,4277.2,1015.4,499.0,145.4,93.0,43.0,9964.5,4027.5,4277.2,1015.4,499.0,145.4,93.0,43.0,29.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_05,95,Egypt,5,RAMY RABIA,DF,9.0,4.0,44.4%,9.0,4.0,44.4,33.0,29.0,88%,1.0,10.0,7,70%,33.0,29.0,88.0,3,1,2.0,,,9.0,1.0,8.0,9.0,4.0,4.0,,,,,3 / 1,2.0,1.0,2.0,4.0,1,1.0,6.0,2,17,4,4.0,6,9354.4,3949.4,3917.1,1013.8,324.7,149.4,94.0,25.0,9354.4,3949.4,3917.1,1013.8,324.7,149.4,94.0,25.0,31.4,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_07,95,Egypt,7,TREZEGUET,FW,6.0,3.0,50%,6.0,3.0,50.0,3.0,3.0,100%,1.0,1.0,1,100%,3.0,3.0,100.0,2,,,,,6.0,1.0,1.0,6.0,3.0,3.0,1.0,3.0,,,1,1.0,11.0,2.0,11.0,6,1.0,,,,,,,3225.5,1127.1,1198.9,496.8,303.0,99.6,45.0,21.0,3225.5,1127.1,1198.9,496.8,303.0,99.6,45.0,21.0,29.2,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_08,95,Egypt,8,EMAM ASHOUR,MF,27.0,13.0,48.1%,27.0,13.0,48.1,25.0,18.0,72%,8.0,2.0,25%,5,25.0,18.0,72.0,5,,,,,27.0,6.0,4.0,27.0,13.0,2.0,3.0,12.0,13.0,,1 / 0,1.0,9.0,1.0,2.0,9,3.0,2.0,,,,,,5195.5,1959.5,2221.7,707.0,247.0,60.3,61.0,19.0,5195.5,1959.5,2221.7,707.0,247.0,60.3,61.0,19.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_10,95,Egypt,10,MOHAMED SALAH,FW,43.0,16.0,37.2%,43.0,16.0,37.2,24.0,22.0,92%,2.0,2.0,100%,5,24.0,22.0,92.0,4,1,,,,43.0,20.0,4.0,43.0,16.0,4.0,9.0,6.0,16.0,,2,1.0,49.0,1.0,1.0,2,36.0,27.0,,,,,,11086.5,4007.7,4961.8,1270.6,642.8,203.6,106.0,54.0,11086.5,4007.7,4961.8,1270.6,642.8,203.6,106.0,54.0,32.1,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_11,95,Egypt,11,MOSTAFA ZICO,MF,25.0,5.0,20%,25.0,5.0,20.0,12.0,9.0,75%,1.0,1.0,100%,1,12.0,9.0,75.0,1,,,,,25.0,9.0,2.0,25.0,5.0,2.0,8.0,4.0,5.0,,1 / 0,2.0,2.0,4.0,46.0,1,3.0,3.0,3,30,22,2.0,4,10417.0,2938.4,4758.8,1894.3,580.1,245.5,159.0,41.0,10417.0,2938.4,4758.8,1894.3,580.1,245.5,159.0,41.0,30.9,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_12,95,Egypt,12,HAISSEM HASSAN,FW,27.0,12.0,44.4%,27.0,12.0,44.4,12.0,10.0,83%,3.0,1.0,10,8,12.0,10.0,83.0,80%,10,9.0,1.0,,27.0,6.0,1.0,27.0,12.0,2.0,3.0,1.0,14.0,12.0,3 / 0,1.0,27.0,1.0,1.0,20,13.0,2.0,2,,,,,8852.3,3424.1,3349.3,1354.9,519.6,204.4,105.0,35.0,8852.3,3424.1,3349.3,1354.9,519.6,204.4,105.0,35.0,32.9,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_14,95,Egypt,14,HAMDY FATHY,MF,19.0,6.0,31.6%,19.0,6.0,31.6,18.0,15.0,83%,5.0,4.0,80%,,18.0,15.0,83.0,,,,,,19.0,4.0,4.0,19.0,6.0,1.0,1.0,9.0,6.0,,4 / 2,2.0,3.0,35.0,1.0,2,31.0,18.0,2,2,,,,5840.2,2136.1,2581.9,810.2,224.6,87.4,73.0,18.0,5840.2,2136.1,2581.9,810.2,224.6,87.4,73.0,18.0,29.1,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_15,95,Egypt,15,KARIM HAFEZ,DF,26.0,14.0,53.8%,26.0,14.0,53.8,50.0,44.0,88%,1.0,1.0,19,14,50.0,44.0,88.0,74%,3,1.0,2.0,1,26.0,10.0,3.0,26.0,14.0,13.0,14.0,,,,2 / 0,2.0,3.0,7.0,1.0,1,6.0,4.0,25,5,3,4.0,,10898.4,4073.4,4739.7,1511.3,497.7,76.3,143.0,34.0,10898.4,4073.4,4739.7,1511.3,497.7,76.3,143.0,34.0,28.6,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_17,95,Egypt,17,MOHANAD LASHIN,MF,22.0,15.0,68.2%,22.0,15.0,68.2,35.0,29.0,83%,1.0,13.0,8,62%,35.0,29.0,83.0,3,2,1.0,,,22.0,12.0,1.0,22.0,15.0,1.0,1.0,7.0,15.0,,4 / 0,6.0,11.0,52.0,1.0,2,1.0,6.0,58,31,8,,,10543.6,3954.1,4536.2,1491.4,496.5,65.4,126.0,36.0,10543.6,3954.1,4536.2,1491.4,496.5,65.4,126.0,36.0,30.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_19,95,Egypt,19,MARAWAN ATTIA,MF,71.0,27.0,38%,71.0,27.0,38.0,50.0,42.0,84%,1.0,19.0,12,63%,50.0,42.0,84.0,1,1,,,,71.0,37.0,11.0,71.0,27.0,2.0,4.0,4.0,13.0,27.0,7 / 0,2.0,9.0,59.0,7.0,3,56.0,27.0,3,6,,,,11889.6,3859.2,5012.4,2012.5,713.0,292.5,171.0,55.0,11889.6,3859.2,5012.4,2012.5,713.0,292.5,171.0,55.0,32.6,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_22,95,Egypt,22,OMAR MARMOUSH,FW,3.0,2.0,66.7%,3.0,2.0,66.7,5.0,3.0,60%,1.0,,,,5.0,3.0,60.0,,,,,,3.0,1.0,2.0,3.0,2.0,2.0,,,,,5,3.0,1.0,,,,,,,,,,,2025.3,842.2,755.2,189.8,137.4,100.6,14.0,12.0,2025.3,842.2,755.2,189.8,137.4,100.6,14.0,12.0,33.4,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_23,95,Egypt,23,MOSTAFA SHOUBIR,GK,2.0,0.0,0%,2.0,0.0,0.0,31.0,24.0,77%,11.0,5.0,45%,,31.0,24.0,77.0,,,,,,2.0,2.0,,2.0,2.0,,,,,,1,6.0,,,,,,,,,,,,5837.6,4396.3,1192.1,175.9,67.4,5.9,15.0,4.0,5837.6,4396.3,1192.1,175.9,67.4,5.9,15.0,4.0,26.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M095_egypt_25,95,Egypt,25,ZIZO,FW,3.0,1.0,33.3%,3.0,1.0,33.3,3.0,2.0,67%,1.0,1.0,100%,,3.0,2.0,67.0,,,,,,3.0,1.0,2.0,3.0,1.0,1.0,,,,,1,1.0,1.0,1.0,,,,,,,,,,763.1,162.1,338.0,141.5,72.6,48.9,11.0,4.0,763.1,162.1,338.0,141.5,72.6,48.9,11.0,4.0,29.1,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_02,96,Colombia,2,Daniel MUNOZ,DF,70.0,23.0,32.9%,70.0,23.0,32.9,70.0,59.0,84%,3.0,13.0,10,77%,70.0,59.0,84.0,,,,,,70.0,13.0,5.0,70.0,23.0,27.0,25.0,23.0,,,2 / 1,4.0,1.0,5.0,13.0,2,3.0,3.0,10,24,9,4.0,1,13259.6,4920.2,5545.1,1847.0,653.3,294.0,159.0,53.0,13259.6,4920.2,5545.1,1847.0,653.3,294.0,159.0,53.0,31.6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_03,96,Colombia,3,Jhon LUCUMI,DF,7.0,4.0,57.1%,7.0,4.0,57.1,47.0,41.0,87%,2.0,13.0,8,62%,47.0,41.0,87.0,1,,,,,7.0,2.0,5.0,7.0,4.0,4.0,,,,,1 / 0,2.0,3.0,5.0,4.0,2,2.0,4.0,3,7,10,4.0,7,10730.4,5143.3,4118.1,1011.5,343.9,113.6,87.0,29.0,10730.4,5143.3,4118.1,1011.5,343.9,113.6,87.0,29.0,32.3,32.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_06,96,Colombia,6,Richard RIOS,MF,18.0,8.0,44.4%,18.0,8.0,44.4,17.0,14.0,82%,1.0,4.0,3,75%,17.0,14.0,82.0,4,2,2.0,1.0,,18.0,6.0,9.0,18.0,8.0,2.0,1.0,8.0,,,3 / 0,1.0,4.0,8.0,3.0,18,4.0,3.0,1,,,,,5416.3,1741.1,2142.2,1062.3,394.6,76.2,95.0,30.0,5416.3,1741.1,2142.2,1062.3,394.6,76.2,95.0,30.0,31.8,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_07,96,Colombia,7,Luis DIAZ,FW,58.0,12.0,20.7%,58.0,12.0,20.7,27.0,23.0,85%,4.0,1.0,10,6,27.0,23.0,85.0,60%,4,4.0,3.0,,58.0,1.0,2.0,58.0,12.0,2.0,2.0,33.0,18.0,12.0,3 / 0,1.0,5.0,30.0,1.0,1,2.0,2.0,28,16,1,1.0,,13390.2,5648.5,4943.1,1634.0,790.5,374.1,130.0,69.0,13390.2,5648.5,4943.1,1634.0,790.5,374.1,130.0,69.0,35.1,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_10,96,Colombia,10,James RODRIGUEZ,MF,23.0,10.0,43.5%,23.0,10.0,43.5,29.0,20.0,69%,4.0,7.0,4,57%,29.0,20.0,69.0,2,2,,,,23.0,6.0,6.0,23.0,10.0,2.0,4.0,5.0,10.0,,2 / 1,4.0,50.0,1.0,4.0,29,23.0,2.0,,,,,,6907.1,2966.1,2859.7,919.1,162.1,87.0,14.0,23.1,6907.1,2966.1,2859.7,919.1,162.1,87.0,14.0,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_11,96,Colombia,11,Jhon ARIAS,MF,29.0,10.0,34.5%,29.0,10.0,34.5,38.0,33.0,87%,9.0,6.0,67%,2,38.0,33.0,87.0,2,1,,,,29.0,10.0,7.0,29.0,10.0,1.0,2.0,6.0,3.0,10.0,6 / 3,1.0,6.0,12.0,1.0,2,17.0,8.0,3,4,,,,7316.4,3020.2,2654.0,1029.4,420.9,191.8,93.0,33.0,7316.4,3020.2,2654.0,1029.4,420.9,191.8,93.0,33.0,31.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_12,96,Colombia,12,Camilo VARGAS,GK,12.0,7.0,58.3%,12.0,7.0,58.3,50.0,37.0,74%,20.0,8.0,40%,,50.0,37.0,74.0,,,,,,12.0,12.0,7.0,12.0,7.0,,,,,,5,3.0,,,,,,,,,,,,5384.0,4495.8,852.9,29.8,5.6,2.0,1.0,21.5,5384.0,4495.8,852.9,29.8,5.6,2.0,1.0,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_13,96,Colombia,13,Yerry MINA,DF,1.0,1.0,100%,1.0,1.0,100.0,3.0,3.0,100%,,,,,3.0,3.0,100.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1,1.0,2.0,,,,,,,,,,,384.5,92.6,140.2,107.3,37.8,6.6,7.0,3.0,384.5,92.6,140.2,107.3,37.8,6.6,7.0,3.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_14,96,Colombia,14,Gustavo PUERTA,DF,50.0,11.0,22%,50.0,11.0,22.0,47.0,42.0,89%,1.0,10.0,9,90%,47.0,42.0,89.0,2,,,,,50.0,17.0,15.0,50.0,11.0,3.0,10.0,5.0,11.0,,2 / 0,2.0,1.0,7.0,27.0,1,1.0,3.0,6,47,20,4.0,5,13991.2,5127.0,6291.9,2106.9,420.4,45.0,183.0,34.0,13991.2,5127.0,6291.9,2106.9,420.4,45.0,183.0,34.0,28.2,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_16,96,Colombia,16,Jefferson LERMA,MF,25.0,18.0,72%,25.0,18.0,72.0,60.0,53.0,88%,18.0,18.0,100%,1,60.0,53.0,88.0,1,,,,,25.0,13.0,6.0,25.0,18.0,1.0,1.0,4.0,18.0,,2 / 1,1.0,2.0,16.0,3.0,3,5.0,12.0,29,7,5,2.0,,9214.6,3059.4,4061.3,1411.0,533.5,149.4,126.0,36.0,9214.6,3059.4,4061.3,1411.0,533.5,149.4,126.0,36.0,32.5,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_17,96,Colombia,17,Johan MOJICA,DF,52.0,17.0,32.7%,52.0,17.0,32.7,45.0,30.0,67%,1.0,3.0,1,17,45.0,30.0,67.0,11,65%,,,,52.0,20.0,1.0,52.0,17.0,8.0,23.0,17.0,,,1 / 1,3.0,1.0,15.0,2.0,2,5.0,5.0,29,9,7,2.0,,12809.0,5915.1,4222.7,1619.1,680.9,371.2,147.0,59.0,12809.0,5915.1,4222.7,1619.1,680.9,371.2,147.0,59.0,31.6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M096_colombia_19,96,Colombia,19,Cucho HERNANDEZ,FW,10.0,1.0,10%,10.0,1.0,10.0,5.0,4.0,80%,1.0,1.0,1,1,5.0,4.0,80.0,,,,,,10.0,10.0,1.0,10.0,1.0,,,,,,1 / 0,2.0,18.0,3.0,3.0,1,16.0,10.0,1,,,,,5168.7,2068.9,1828.4,839.0,289.0,143.5,71.0,24.0,5168.7,2068.9,1828.4,839.0,289.0,143.5,71.0,24.0,31.8,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
